ID	N	gap	Length_before	Length_after	Year	cluster
KX148143	0	138	11936	11798	1993	Cosmopolitan EE_A1
KX148144	0	135	11936	11801	1994	Cosmopolitan EE_A1
KX148145	0	135	11936	11801	1986	Cosmopolitan EE_A1
MG458311	0	135	11936	11801	1998	Cosmopolitan EE_A1.1
MK598343	0	154	11936	11782	2008	Cosmopolitan EE_A1.1
MK598344	0	154	11936	11782	2009	Cosmopolitan EE_A1.1
MK598345	0	154	11936	11782	2010	Cosmopolitan EE_A1.1
MK598398	0	156	11936	11780	1996	Cosmopolitan EE_A1
KX148168	0	135	11936	11801	1987	Cosmopolitan ME1a_A1.1.2
KX148169	0	135	11936	11801	1990	Cosmopolitan ME1a_A1.1.2
KX148170	0	135	11936	11801	1990	Cosmopolitan ME1a_A1.1.2
KX148171	0	135	11936	11801	1991	Cosmopolitan ME1a_A1.1.2
KX148172	0	135	11936	11801	1987	Cosmopolitan ME1a_A1.1.2
KX148173	0	135	11936	11801	1997	Cosmopolitan ME1a_A1.1.2
KX148174	0	135	11936	11801	1998	Cosmopolitan ME1a_A1.1.2
KX148175	0	135	11936	11801	1998	Cosmopolitan ME1a_A1.1.2
KX148176	0	135	11936	11801	2004	Cosmopolitan ME1a_A1.1.2
KX148177	0	135	11936	11801	1996	Cosmopolitan ME1a_A1.1.4
KX148178	0	135	11936	11801	1996	Cosmopolitan ME1a_A1.1.4
KX148179	0	135	11936	11801	1996	Cosmopolitan ME1a_A1.1.4
KX148180	0	135	11936	11801	1993	Cosmopolitan ME1a_A1.1.4
KX148181	0	135	11936	11801	1996	Cosmopolitan ME1a_A1.1.4
KX148182	0	135	11936	11801	1996	Cosmopolitan ME1a_A1.1.4
KX148183	0	135	11936	11801	1993	Cosmopolitan ME1a_A1.1.4
KX148184	0	135	11936	11801	1996	Cosmopolitan ME1a_A1.1.4
KX148185	0	135	11936	11801	1996	Cosmopolitan ME1a_B1.1.1
KX148186	0	135	11936	11801	1984	Cosmopolitan ME1a_A1.1.3
KX148187	0	135	11936	11801	1996	Cosmopolitan ME1a_A1.1
KX148188	0	135	11936	11801	1991	Cosmopolitan ME1a_A1.1
KX148189	0	135	11936	11801	1985	Cosmopolitan ME1a_A1.1
KX148190	0	135	11936	11801	1976	Cosmopolitan ME1a_A1.1
KY860604	0	135	11936	11801	2000	Cosmopolitan ME1a_A1.1.4
KY860605	0	135	11936	11801	2001	Cosmopolitan ME1a_A1.1.4
KY860606	0	135	11936	11801	2001	Cosmopolitan ME1a_A1
KY860611	0	135	11936	11801	2001	Cosmopolitan ME1a_A1
LT909526	0	135	11936	11801	2018	Cosmopolitan ME1a_A1.1.1
LT909533	0	135	11936	11801	2018	Cosmopolitan ME1a_A1.1.2
LT909540	0	135	11936	11801	2018	Cosmopolitan ME1a_A1.1.2
MK760667	0	214	11936	11722	2008	Cosmopolitan ME1a_A1.1.3
MK760668	0	214	11936	11722	2008	Cosmopolitan ME1a_A1.1.3
MK760669	0	214	11936	11722	2008	Cosmopolitan ME1a_B1
MK760670	0	214	11936	11722	2008	Cosmopolitan ME1a_C1.1
MK760671	0	214	11936	11722	2008	Cosmopolitan ME1a_C1.1.1
MK760672	0	214	11936	11722	2008	Cosmopolitan ME1a_A1.1.3
MK760673	0	214	11936	11722	2008	Cosmopolitan ME1a_A1.1.1
MK760674	0	214	11936	11722	2008	Cosmopolitan ME1a_C1.1
MK760677	0	214	11936	11722	2009	Cosmopolitan ME1a_C1
MK760678	0	214	11936	11722	2009	Cosmopolitan ME1a_A1.1.3
MK760680	0	214	11936	11722	2008	Cosmopolitan ME1a_A1.1
MK760681	0	214	11936	11722	2009	Cosmopolitan ME1a_B1.1
MK760683	0	214	11936	11722	2009	Cosmopolitan ME1a_B1.1
MK760685	0	215	11936	11721	2009	Cosmopolitan ME1a_C1.2
MK760686	0	214	11936	11722	2009	Cosmopolitan ME1a_A1.1.3
MK760687	0	214	11936	11722	2009	Cosmopolitan ME1a_A1.1
MK760688	0	214	11936	11722	2009	Cosmopolitan ME1a_A1.1.3
MK760689	0	214	11936	11722	2010	Cosmopolitan ME1a_C1
MK760691	0	214	11936	11722	2009	Cosmopolitan ME1a_A1.1
MK760692	0	214	11936	11722	2009	Cosmopolitan ME1a_A1.1.3
MK760693	0	214	11936	11722	2009	Cosmopolitan ME1a_C1.2
MK760694	0	214	11936	11722	2009	Cosmopolitan ME1a_C1.1
MK760695	0	214	11936	11722	2011	Cosmopolitan ME1a_B1.1.1
MK760696	0	214	11936	11722	2012	Cosmopolitan ME1a_C1.1.1
MK760697	0	214	11936	11722	2012	Cosmopolitan ME1a_B1.1
MK760698	0	214	11936	11722	2012	Cosmopolitan ME1a_C1
MK760699	0	214	11936	11722	2012	Cosmopolitan ME1a_C1.1.1
MK760701	0	214	11936	11722	2012	Cosmopolitan ME1a_C1
MK760703	0	214	11936	11722	2012	Cosmopolitan ME1a_C1.2
MK760704	0	214	11936	11722	2012	Cosmopolitan ME1a_C1.1.1
MK760705	0	214	11936	11722	2012	Cosmopolitan ME1a_C1
MK760708	0	214	11936	11722	2012	Cosmopolitan ME1a_C1.2
MK760709	0	214	11936	11722	2012	Cosmopolitan ME1a_A1.1.3
MK760710	0	214	11936	11722	2013	Cosmopolitan ME1a_A1.1.1
MK760713	0	214	11936	11722	2013	Cosmopolitan ME1a_C1.2
MK760715	0	214	11936	11722	2013	Cosmopolitan ME1a_B1.1.1
MK760716	0	214	11936	11722	2013	Cosmopolitan ME1a_C1
MK760719	0	214	11936	11722	2013	Cosmopolitan ME1a_A1.1
MK760720	0	214	11936	11722	2013	Cosmopolitan ME1a_C1.1.1
MK760721	0	214	11936	11722	2013	Cosmopolitan ME1a_C1.2
MK760722	0	214	11936	11722	2013	Cosmopolitan ME1a_C1
MK760724	0	214	11936	11722	2013	Cosmopolitan ME1a_C1.1
MK760725	0	214	11936	11722	2013	Cosmopolitan ME1a_C1.2
MK760726	0	214	11936	11722	2013	Cosmopolitan ME1a_C1.1.1
MK760727	0	214	11936	11722	2013	Cosmopolitan ME1a_A1.1.3
MK760728	0	214	11936	11722	2014	Cosmopolitan ME1a_A1.1.3
MK760732	0	214	11936	11722	2014	Cosmopolitan ME1a_C1.2
MK760733	0	214	11936	11722	2014	Cosmopolitan ME1a_C1.2
MK760736	0	214	11936	11722	2014	Cosmopolitan ME1a_C1.1
MK760737	0	214	11936	11722	2013	Cosmopolitan ME1a_C1.1
MK760738	0	214	11936	11722	2014	Cosmopolitan ME1a_C1.1.1
MK760739	0	214	11936	11722	2013	Cosmopolitan ME1a_A1.1.3
MK760740	0	214	11936	11722	2013	Cosmopolitan ME1a_C1.1
MK760741	0	214	11936	11722	2013	Cosmopolitan ME1a_C1.1.1
MK760742	0	214	11936	11722	2014	Cosmopolitan ME1a_B1.1.1
MK760745	0	214	11936	11722	2014	Cosmopolitan ME1a_C1.1.1
MK760748	0	214	11936	11722	2014	Cosmopolitan ME1a_C1.2
MK760749	0	214	11936	11722	2014	Cosmopolitan ME1a_C1.2
MK760750	0	214	11936	11722	2014	Cosmopolitan ME1a_C1
MK760751	0	214	11936	11722	2014	Cosmopolitan ME1a_B1
MK760752	0	214	11936	11722	2014	Cosmopolitan ME1a_C1.2
MK760754	0	214	11936	11722	2014	Cosmopolitan ME1a_C1.1.1
MK760758	0	214	11936	11722	2014	Cosmopolitan ME1a_C1.1.1
MK760759	0	214	11936	11722	2014	Cosmopolitan ME1a_B1
MK760762	0	214	11936	11722	2014	Cosmopolitan ME1a_C1.2
MK760763	0	214	11936	11722	2014	Cosmopolitan ME1a_B1.1
MK760764	0	214	11936	11722	2014	Cosmopolitan ME1a_A1.1.3
MK760765	0	214	11936	11722	2014	Cosmopolitan ME1a_C1.2
MK760767	0	214	11936	11722	2015	Cosmopolitan ME1a_C1.2
MN534896	0	135	11936	11801	2018	Cosmopolitan ME1a_A1.1.2
MN534897	0	135	11936	11801	2018	Cosmopolitan ME1a_A1.1.2
KX148191	0	134	11936	11802	1993	B1.2
KX148192	0	134	11936	11802	1993	B1.2
KX148162	0	135	11936	11801	1993	Cosmopolitan ME2_A1
KX148163	0	135	11936	11801	1993	Cosmopolitan ME2_A1
KX148164	0	135	11936	11801	1993	Cosmopolitan ME2_A1
KX148165	0	135	11936	11801	1993	Cosmopolitan ME2_A1
KX148166	0	135	11936	11801	1993	Cosmopolitan ME2_A1
KX148167	0	135	11936	11801	1993	Cosmopolitan ME2_A1
KY860583	0	135	11936	11801	1999	Cosmopolitan ME2_B1
KY860584	0	135	11936	11801	1999	Cosmopolitan ME2_B1
KY860585	0	135	11936	11801	2001	Cosmopolitan ME2_B1
KY860586	0	135	11936	11801	2001	Cosmopolitan ME2_B1
KY860587	0	135	11936	11801	2001	Cosmopolitan ME2_B1
KY860588	0	135	11936	11801	2004	Cosmopolitan ME2_B1
KY860589	0	135	11936	11801	2006	Cosmopolitan ME2_B1.1.1
KY860590	0	135	11936	11801	2007	Cosmopolitan ME2_B1
KY860591	0	135	11936	11801	2008	Cosmopolitan ME2_B1.1.1
KY860592	0	135	11936	11801	2009	Cosmopolitan ME2_B1.1
KY860593	0	135	11936	11801	2010	Cosmopolitan ME2_B1.1
KY860594	0	135	11936	11801	2012	Cosmopolitan ME2_B1.1.1
KY860595	0	135	11936	11801	2012	Cosmopolitan ME2_B1
KY860596	0	135	11936	11801	2014	Cosmopolitan ME2_B1.1.1
KY860597	0	135	11936	11801	2014	Cosmopolitan ME2_B1.1.1
KY860598	0	135	11936	11801	2014	Cosmopolitan ME2_B1.1.1
KY860599	0	135	11936	11801	2014	Cosmopolitan ME2_B1.1.1
KY860600	0	135	11936	11801	2014	Cosmopolitan ME2_B1.1.1
KY860601	0	135	11936	11801	2014	Cosmopolitan ME2_B1.1.1
KY860602	0	135	11936	11801	2014	Cosmopolitan ME2_B1.1.1
KY860603	0	135	11936	11801	2015	Cosmopolitan ME2_B1
KY860607	0	135	11936	11801	2001	Cosmopolitan ME2_A1.1.1
KY860608	0	135	11936	11801	2001	Cosmopolitan ME2_A1.1.1
KY860609	0	135	11936	11801	2001	Cosmopolitan ME2_A1
KY860612	0	135	11936	11801	1989	Cosmopolitan ME2_A1.1
MK760711	0	214	11936	11722	2013	Cosmopolitan ME2_A1.1
MK760714	0	214	11936	11722	2013	Cosmopolitan ME2_A1.1
MK760717	0	214	11936	11722	2013	Cosmopolitan ME2_A1.1
MK760718	0	214	11936	11722	2013	Cosmopolitan ME2_A1.1
MK760730	0	214	11936	11722	2014	Cosmopolitan ME2_A1.1
MK760743	0	214	11936	11722	2014	Cosmopolitan ME2_A1.1
MK760746	0	214	11936	11722	2014	Cosmopolitan ME2_A1.1
JQ944704	0	135	11936	11801	2009	Cosmopolitan NEE_A1.1.2
KF154997	0	135	11936	11801	2013	Cosmopolitan NEE_A1.1.2
KX148146	0	135	11936	11801	1993	Cosmopolitan NEE_A1.1.2
KX148147	0	135	11936	11801	1988	Cosmopolitan NEE_A1.1.2
KX148148	0	135	11936	11801	1992	Cosmopolitan NEE_A1.1.2
KX148149	0	135	11936	11801	1991	Cosmopolitan NEE_A1.1.2
KX148150	0	135	11936	11801	1986	Cosmopolitan NEE_A1.1.2
KX148151	0	135	11936	11801	1996	Cosmopolitan NEE_A1.1
KX148152	0	135	11936	11801	1996	Cosmopolitan NEE_A1.1
KX148153	0	135	11936	11801	1996	Cosmopolitan NEE_A1.1
KX148154	0	135	11936	11801	1997	Cosmopolitan NEE_A1.1
KX148155	0	135	11936	11801	1993	Cosmopolitan NEE_A1
KX148156	0	135	11936	11801	1991	Cosmopolitan NEE_A1
KX148157	0	135	11936	11801	1993	Cosmopolitan NEE_A1
KX148158	0	135	11936	11801	1993	Cosmopolitan NEE_A1
LT909532	0	135	11936	11801	2018	Cosmopolitan NEE_A1.1.2
LT909537	0	135	11936	11801	2018	Cosmopolitan NEE_A1.1.2
LT909538	0	135	11936	11801	2018	Cosmopolitan NEE_A1.1.2
MF197743	0	135	11936	11801	2010	Cosmopolitan NEE_A1.1.1
MK598346	0	154	11936	11782	2010	Cosmopolitan NEE_A1.1.1
MK598347	0	154	11936	11782	2016	Cosmopolitan NEE_A1.1.1
MK598348	0	154	11936	11782	2017	Cosmopolitan NEE_A1.1.1
MK598349	0	154	11936	11782	2017	Cosmopolitan NEE_A1.1.1
MK598350	0	154	11936	11782	2017	Cosmopolitan NEE_A1.1.1
MK598351	0	154	11936	11782	2013	Cosmopolitan NEE_B1.1
MK598352	0	154	11936	11782	2013	Cosmopolitan NEE_B1.1
MK598353	0	154	11936	11782	2013	Cosmopolitan NEE_B1.1
MK598354	0	154	11936	11782	2013	Cosmopolitan NEE_B1.1
MK598355	0	154	11936	11782	2013	Cosmopolitan NEE_B1.1
MK598356	0	154	11936	11782	2013	Cosmopolitan NEE_B1.1
MK598357	0	154	11936	11782	2013	Cosmopolitan NEE_B1.1
MK598358	0	154	11936	11782	2013	Cosmopolitan NEE_B1.1
MK598359	0	154	11936	11782	2013	Cosmopolitan NEE_B1.1
MK598360	0	154	11936	11782	2013	Cosmopolitan NEE_B1.1
MK598361	0	154	11936	11782	2013	Cosmopolitan NEE_B1
MK598362	0	154	11936	11782	2013	Cosmopolitan NEE_B1.1
MK598363	0	154	11936	11782	2013	Cosmopolitan NEE_B1.1
MK598364	0	154	11936	11782	2013	Cosmopolitan NEE_B1.1
MK598365	0	154	11936	11782	2014	Cosmopolitan NEE_B1.1
MK598366	0	154	11936	11782	2014	Cosmopolitan NEE_B1.1
MK598367	0	154	11936	11782	2014	Cosmopolitan NEE_B1.1
MK598368	0	154	11936	11782	2014	Cosmopolitan NEE_B1.1
MK598369	0	154	11936	11782	2014	Cosmopolitan NEE_B1.1
MK598370	0	154	11936	11782	2014	Cosmopolitan NEE_B1.1
MK598371	0	154	11936	11782	2014	Cosmopolitan NEE_B1.1
MK598372	0	154	11936	11782	2014	Cosmopolitan NEE_B1.1
MK598373	0	154	11936	11782	2014	Cosmopolitan NEE_B1.1
MK598374	0	154	11936	11782	2014	Cosmopolitan NEE_B1.1
MK598375	0	154	11936	11782	2014	Cosmopolitan NEE_B1.1
MK598376	0	154	11936	11782	2014	Cosmopolitan NEE_B1.1
MK598377	0	154	11936	11782	2014	Cosmopolitan NEE_B1.1
MK598378	0	154	11936	11782	2014	Cosmopolitan NEE_B1.1
MK598379	0	154	11936	11782	2014	Cosmopolitan NEE_B1.1
MK598380	0	154	11936	11782	2013	Cosmopolitan NEE_B1.2
MK598381	0	154	11936	11782	2013	Cosmopolitan NEE_B1
MK598382	0	154	11936	11782	2013	Cosmopolitan NEE_B1.2
MK598383	0	154	11936	11782	2013	Cosmopolitan NEE_B1.2
MK598384	0	154	11936	11782	2013	Cosmopolitan NEE_B1.2
MK598385	0	154	11936	11782	2013	Cosmopolitan NEE_B1.2
MK598386	0	154	11936	11782	2013	Cosmopolitan NEE_B1.2
MK598387	0	154	11936	11782	2013	Cosmopolitan NEE_B1.2
MK598388	0	154	11936	11782	2013	Cosmopolitan NEE_B1.2
MK598389	0	154	11936	11782	2013	Cosmopolitan NEE_B1.2
MK598390	0	154	11936	11782	2014	Cosmopolitan NEE_B1.2
MK598391	0	154	11936	11782	2014	Cosmopolitan NEE_B1.2
MK598392	0	154	11936	11782	2014	Cosmopolitan NEE_B1.2
MK598393	0	154	11936	11782	2014	Cosmopolitan NEE_B1.2
MK598394	0	154	11936	11782	2014	Cosmopolitan NEE_B1.2
MK598395	0	154	11936	11782	2014	Cosmopolitan NEE_B1.2
MK598396	0	154	11936	11782	2014	Cosmopolitan NEE_B1.2
MK598397	0	154	11936	11782	2014	Cosmopolitan NEE_B1.2
EU293115	0	135	11936	11801	1991	Cosmopolitan WE_A1
KX148125	0	135	11936	11801	1994	Cosmopolitan WE_A1
KX148126	0	135	11936	11801	1996	Cosmopolitan WE_A1
KX148127	0	135	11936	11801	1991	Cosmopolitan WE_A1
KX148128	0	135	11936	11801	1992	Cosmopolitan WE_A1
KX148129	0	135	11936	11801	1994	Cosmopolitan WE_A1
KX148130	0	135	11936	11801	1994	Cosmopolitan WE_A1
KX148131	0	135	11936	11801	1994	Cosmopolitan WE_A1
KX148132	0	135	11936	11801	1994	Cosmopolitan WE_A1
KX148133	0	135	11936	11801	1986	Cosmopolitan WE_A1
KX148134	0	135	11936	11801	1994	Cosmopolitan WE_A1
KX148135	0	135	11936	11801	1991	B1.1
LN879481	0	135	11936	11801	1998	Cosmopolitan WE_A1
MG458310	0	135	11936	11801	1986	Cosmopolitan WE_A1
KX148104	0	13	11936	11923	1978	B1
MG458309	0	13	11936	11923	1978	B1
KX148161	0	135	11936	11801	1972	B1.1
