Cosmo_WGS_sequence_data
ID	N	gap	Length_before	Length_after	Year	cluster
MK760753	0	320	12042	11722	2014	CA1_B1
MK760754	0	319	12042	11723	2014	ME1a_D1
MK760755	0	320	12042	11722	2014	CA1_B1
MK760756	0	320	12042	11722	2014	CA2_A1.1.1
MK760757	0	320	12042	11722	2014	CA2_A1.1.1
MK760758	0	320	12042	11722	2014	ME1a_D1
MK760759	0	319	12042	11723	2014	ME1a_B1
MK760760	0	320	12042	11722	2014	CA2_A1.1.1
MK760762	0	320	12042	11722	2014	ME1a_C1.1.2
MK760763	0	320	12042	11722	2014	ME1a_B1.1
MK760764	0	320	12042	11722	2014	ME1a_A1.1.3
MK760765	0	320	12042	11722	2014	ME1a_C1.1.2
MK760766	0	320	12042	11722	2015	CA2_A1
MK760767	0	320	12042	11722	2015	ME1a_C1.1.2
MK760768	0	320	12042	11722	2007	D1.1
MK760769	0	319	12042	11723	2009	D1.1
MK760770	0	317	12042	11725	2009	D1.1
MK981888	0	246	12042	11796	1993	AF1a_A1
MN726802	957	490	12042	10595	2016	AF1b_B1.2
MN726803	2887	768	12042	8387	2018	AF1b_A1.1.1
MN726804	0	119	12042	11923	2015	AF1b_C1.1
MN726805	4	196	12042	11842	2017	AF1a_A1.1
MN726806	1774	1195	12042	9073	2017	AF1b_B1.2
MN726807	1408	580	12042	10054	2017	AF1b_B1.2
MN726808	1	236	12042	11805	2016	AF1b_B1.2
MN726809	1101	497	12042	10444	2016	AF1b_B1.2
MN726810	680	453	12042	10909	2015	AF1a_A1.1
MN726811	2042	701	12042	9299	2017	AF1b_B1.1.1
MN726812	8	195	12042	11839	2017	AF1a_A1.1
MN726813	3110	1685	12042	7247	2017	AF1b_B1.2
MN726814	6	196	12042	11840	2018	AF1b_A1.2
MN726815	0	173	12042	11869	2015	AF1b_E1
MN726816	158	444	12042	11440	2018	AF1b_A1.2
MN726817	306	409	12042	11327	2016	AF1b_B1.2
MN726818	0	173	12042	11869	2015	AF1b_B1.2
MN726819	320	196	12042	11526	2013	AF1a_A1.1
MN726820	19	223	12042	11800	2017	AF1b_B1.2
MN726821	470	444	12042	11128	2018	AF1b_A1.2
MN726822	1843	701	12042	9498	2018	AF1b_B1.1.1
MN726823	1079	701	12042	10262	2017	AF1b_B1.2
MN726824	150	410	12042	11482	2016	AF1b_C1.1
MN726825	4	310	12042	11728	2015	AF1b_E1
MN726826	80	174	12042	11788	2016	AF1b_C1.1
MN726827	284	173	12042	11585	2017	AF1b_C1.1
MN726828	1066	915	12042	10061	2017	AF1b_B1.2
MN726829	1289	525	12042	10228	2017	AF1b_A1.2
MN726830	7	196	12042	11839	2018	AF1a_A1.1
MN726831	9	196	12042	11837	2013	AF1b_A1.2
MN726832	1414	701	12042	9927	2017	AF1b_B1.1.1
MN726833	511	221	12042	11310	2017	AF1b_A1.2
MN726834	4935	1207	12042	5900	2017	AF1b_B1.2
MN726835	472	483	12042	11087	2017	AF1b_B1.2
